Ano,Mês,EVI_mean,EVI_min,EVI_max,EVI_std,SG_mean,SG_min,SG_max,SG_std,Data
0.1599999999999966,0.2727272727272727,0.5456612353164076,0.7345161641449874,0.3548183917698928,0.049164208456244016,0.5639658848614072,0.5924453280318093,0.5534709193245777,0.10602409638554193,2004-04-01
0.1599999999999966,0.36363636363636365,0.7329480863963622,0.8612169369761619,0.5255091328994331,0.0060226155358899,0.57721596101127,0.6180062482249361,0.5525328330206378,0.0313253012048189,2004-05-01
0.1599999999999966,0.4545454545454545,0.6468359226979916,0.7882877979753999,0.4753306739449926,0.058997050147492645,0.6474261346329574,0.6884407838682193,0.6191369606003752,0.0032128514056211405,2004-06-01
0.1599999999999966,0.5454545454545454,0.6720348616900341,0.8197452922608033,0.4705017845895444,0.02064896755162259,0.5750837648492232,0.6140301050837832,0.5525328330206378,0.042570281124496866,2004-07-01
0.1599999999999966,0.6363636363636364,0.5691549829480863,0.7645586154348535,0.34893974385891247,0.011799410029498596,0.46969235455376157,0.4799772791820506,0.4837398373983739,0.24497991967871505,2004-08-01
0.1599999999999966,0.7272727272727273,0.47233800682076543,0.6731250680309132,0.3107285324375394,0.09267453294001966,0.320743222662199,0.34308435103663726,0.3286429018136334,0.23373493975903595,2004-09-01
0.1599999999999966,0.8181818181818182,0.4935581659719589,0.724502013715032,0.2586605080831408,0.004178957718780793,0.3537922631739262,0.3851178642431129,0.3502188868042526,0.17028112449799201,2004-10-01
0.1599999999999966,0.9090909090909091,0.4674118984463812,0.7114400783716119,0.22590804115053542,0.10501323514742146,0.43420651842826674,0.49020164725930127,0.39962476547842396,0.16437634596356393,2004-11-01
0.1599999999999966,0.9999999999999999,0.6153846153846153,0.7341896157614018,0.5099727062775562,0.1403638151425763,0.27825159914712116,0.24708889520022714,0.34709193245778613,0.5526104417670679,2004-12-01
0.20000000000000284,0.0,0.16530882910193256,0.48144116686622396,0.0,0.127212389380531,0.011270179713676609,0.06447032093155358,0.0,0.17751004016064267,2005-01-01
0.20000000000000284,0.09090909090909091,0.3369647593785525,0.5219331664308261,0.30233046399328156,0.2584808259587021,0.0,0.0,0.04784240150093799,0.4827309236947794,2005-02-01
0.20000000000000284,0.1818181818181818,0.5100416824554755,0.7326657233046696,0.27944572748267893,0.007128810226155399,0.43039902528175455,0.40130644703209317,0.48968105065666023,0.48273092369477827,2005-03-01
0.20000000000000284,0.2727272727272727,0.7265062523683211,0.8199629911831936,0.5908041150535376,0.09083087512291056,0.6125494974109044,0.6535075262709457,0.5859912445278297,0.016867469879517517,2005-04-01
0.20000000000000284,0.36363636363636365,0.6439939370973853,0.7848046152171546,0.4757505773672056,0.06317600786627342,0.5694486749923849,0.6003976143141153,0.5559724828017509,0.08995983935742942,2005-05-01
0.20000000000000284,0.4545454545454545,0.5515346722243274,0.7373462501360617,0.362376653369725,0.05039331366765003,0.5278708498324701,0.569440499857995,0.5046904315196998,0.04578313253012028,2005-06-01
0.20000000000000284,0.5454545454545454,0.7099280030314512,0.8467399586372046,0.5024144446777242,0.00884955752212399,0.5455376180322872,0.540755467196819,0.5725453408380237,0.3012048192771083,2005-07-01
0.20000000000000284,0.6363636363636364,0.5814702538840469,0.7032763687819745,0.49443627965567905,0.1661750245821043,0.3845568077977458,0.40130644703209317,0.3955597248280176,0.2409638554216866,2005-08-01
0.20000000000000284,0.7272727272727273,0.331659719590754,0.5158375966038967,0.30233046399328156,0.2653638151425763,0.22860188851660068,0.2882703777335984,0.19981238273921198,0.05783132530120438,2005-09-01
0.20000000000000284,0.8181818181818182,0.48256915498294806,0.7201480352672254,0.24270417803905098,0.10501323514742146,0.3988729820286322,0.4572564612326043,0.363352095059412,0.16437634596356393,2005-10-01
