Ano,Mês,EVI_mean,EVI_min,EVI_max,EVI_std,SG_mean,SG_min,SG_max,SG_std
2021,7,0.4635,0.4354,0.4916,0.03973940110268393,0.48895,0.4714,0.5065,0.024819448019647774
2021,8,0.5191,0.5066,0.5316,0.017677669529663625,0.4718,0.4402,0.5034,0.04468914857098981
2021,9,0.36475,0.2503,0.4792,0.16185674221360072,0.42325,0.4228,0.4237,0.0006363961030679012
2021,10,0.2745,0.2745,0.2745,,0.3629,0.3629,0.3629,
2021,11,0.48785,0.4029,0.5728,0.12013744212359444,0.3356,0.3329,0.3383,0.0038183766184073484
2021,12,0.2753,0.1261,0.4245,0.21100066350606578,0.3965,0.3945,0.3985,0.0028284271247461927
2022,1,0.5005000000000001,0.4843,0.5167,0.022910259710444147,0.40549999999999997,0.3747,0.4363,0.04355777772109138
2022,2,0.4012,0.339,0.4634,0.08796408357960647,0.4716,0.4664,0.4768,0.007353910524340129
2022,3,0.48934999999999995,0.4512,0.5275,0.05395224740453354,0.4841,0.4776,0.4906,0.009192388155425106
2022,4,0.5186499999999999,0.4724,0.5649,0.06540737725975561,0.49305,0.4789,0.5072,0.02001112190757929
2022,5,0.42595,0.4174,0.4345,0.012091525958289965,0.43865,0.4344,0.4429,0.00601040764008564
2022,6,0.41369999999999996,0.4095,0.4179,0.0059396969619669926,0.43674999999999997,0.4252,0.4483,0.016334166645409234
2022,7,0.49795,0.4878,0.5081,0.014354267658086905,0.46330000000000005,0.459,0.4676,0.006081118318204287
2022,8,0.4237,0.3985,0.4489,0.035638181771801995,0.41535,0.4104,0.4203,0.007000357133746834
2022,9,0.36235,0.3197,0.405,0.060316208435212536,0.4808,0.4489,0.5127,0.04511341263970177
2022,10,0.7898,0.7898,0.7898,,0.5707,0.5707,0.5707,
2022,11,0.6213,0.5956,0.647,0.036345288552988506,0.59155,0.5815,0.6016,0.01421284630184961
2022,12,0.45185,0.4228,0.4809,0.04108290398693838,0.52565,0.4813,0.57,0.06272037149124671
2023,1,0.5281,0.4323,0.6239,0.1354816592753425,0.51745,0.5088,0.5261,0.0122329473145273
2023,2,0.6052500000000001,0.5552,0.6553,0.07078138879677334,0.5448999999999999,0.5396,0.5502,0.007495331880577481
2023,3,0.48145,0.4659,0.497,0.02199102089490164,0.54145,0.5406,0.5423,0.0012020815280171554
2023,4,0.54735,0.5179,0.5768,0.041648589411887614,0.5058,0.4965,0.5151,0.013152186130069807
2023,5,0.47895,0.4376,0.5203,0.05847773080412748,0.497,0.4913,0.5027,0.008061017305526637
2023,6,0.46575,0.4605,0.471,0.007424621202458717,0.46865,0.4667,0.4706,0.0027577164466275456
2023,7,0.456,0.4238,0.4882,0.045537676708413674,0.4639,0.4539,0.4739,0.014142135623730904
2023,8,0.45685,0.432,0.4817,0.03514320702497141,0.43789999999999996,0.4322,0.4436,0.008061017305526637
2023,9,0.4043,0.3994,0.4092,0.006929646455628187,0.4129,0.4047,0.4211,0.011596551211459359
2023,10,0.4312,0.4312,0.4312,,0.42,0.42,0.42,
2023,11,0.4255,0.4249,0.4261,0.0008485281374238421,0.4691,0.4596,0.4786,0.013435028842544414
2023,12,0.5433,0.4803,0.6063,0.08909545442950498,0.46915,0.467,0.4713,0.0030405591591021333
2024,1,0.3951,0.3836,0.4066,0.01626345596729061,0.4632,0.4527,0.4737,0.014849242404917511
2024,2,0.49570000000000003,0.4903,0.5011,0.007636753236814716,0.4357,0.4203,0.4511,0.02177888886054568
2024,3,0.43405,0.3902,0.4779,0.06201326471006022,0.4879,0.4859,0.4899,0.0028284271247461927
2024,4,0.52995,0.4993,0.5606,0.04334564568673536,0.48175,0.4814,0.4821,0.0004949747468305876
2024,5,0.4435,0.4336,0.4534,0.014000714267493669,0.47125,0.4539,0.4886,0.024536605307173165
2024,6,0.45015,0.4422,0.4581,0.011242997820866124,0.4319,0.4318,0.432,0.00014142135623729392
2024,7,0.428,0.3898,0.4662,0.05402295808265225,0.44279999999999997,0.4392,0.4464,0.00509116882454319
2024,8,0.46025,0.4488,0.4717,0.01619274528917196,0.46135000000000004,0.4581,0.4646,0.0045961940777125435
2024,9,0.46055,0.4425,0.4786,0.02552655480083438,0.4411,0.44,0.4422,0.0015556349186103902
2024,10,0.3816,0.3586,0.4046,0.03252691193458122,0.42845,0.4242,0.4327,0.00601040764008562
2024,11,0.6003,0.6003,0.6003,,0.5034,0.5034,0.5034,
2024,12,0.55435,0.4251,0.6836,0.1827871029367225,0.58175,0.5678,0.5957,0.0197282791951047
2025,1,0.62285,0.4992,0.7465,0.17486750698743325,0.59765,0.5891,0.6062,0.012091525958290005
2025,2,0.5137,0.4621,0.5653,0.07297341981845169,0.5367999999999999,0.4992,0.5744,0.05317442994522836
2025,3,0.4632,0.39,0.5364,0.10352043276571055,0.45155,0.4483,0.4548,0.0045961940777125825
